id,credit,delayed,amount,gender,education,age,marital,default
16548,150000,12,683972,Female,univeristy,25,single,1
25820,350000,0,347007,Female,univeristy,38,married,0
11337,20000,0,63047,Female,univeristy,23,single,0
9543,20000,9,37898,Male,univeristy,46,married,1
20648,500000,0,0,Male,graduate school,30,single,0
25129,100000,0,250087,Male,highschool,44,married,0
23032,90000,6,466197,Male,univeristy,26,single,0
12232,200000,5,394,Female,graduate school,34,single,1
23763,220000,0,0,Female,univeristy,36,married,1
22978,240000,0,0,Female,univeristy,31,single,0
21866,20000,0,99948,Female,graduate school,22,single,0
11876,280000,0,13852,Male,graduate school,32,single,0
14927,100000,0,74798,Female,univeristy,36,married,0
753,200000,0,4190,Female,graduate school,28,single,0
12958,110000,0,501599,Male,univeristy,40,single,0
5917,200000,0,14551,Male,highschool,32,single,0
24072,200000,0,1039923,Female,univeristy,36,single,0
27054,20000,0,13935,Male,graduate school,36,single,0
17325,150000,0,374437,Male,univeristy,28,single,1
2151,180000,0,0,Female,univeristy,31,single,0
15011,100000,8,179915,Male,univeristy,44,married,1
5427,50000,0,59161,Male,univeristy,38,married,0
22311,20000,2,102987,Female,highschool,50,married,1
7161,490000,0,853039,Male,graduate school,41,single,0
25199,300000,11,329468,Male,univeristy,36,married,1
6077,250000,0,218923,Female,univeristy,31,married,0
26662,260000,0,11526,Female,univeristy,54,married,0
21790,280000,0,14368,Male,highschool,45,married,0
151,180000,0,0,Female,univeristy,36,married,0
21804,80000,0,283140,Male,univeristy,47,married,0
10963,210000,0,236313,Male,univeristy,25,single,0
1164,60000,0,221592,Male,univeristy,25,married,0
21785,30000,0,94345,Male,univeristy,46,single,0
26776,300000,8,228794,Female,highschool,39,married,0
28187,10000,2,53415,Male,univeristy,32,single,0
7979,100000,0,64766,Male,univeristy,25,single,0
21409,250000,0,747,Male,graduate school,56,single,0
2647,140000,6,704421,Male,univeristy,48,single,0
18488,240000,0,2125,Male,univeristy,37,married,0
17981,140000,0,853456,Male,graduate school,29,single,1
800,50000,4,95296,Male,univeristy,25,single,0
26224,210000,0,2818,Female,univeristy,30,married,0
14643,70000,12,178303,Male,univeristy,27,single,1
3969,320000,0,810265,Female,graduate school,42,married,0
13764,290000,3,0,Female,univeristy,55,married,1
20567,50000,11,282684,Female,highschool,23,single,0
13906,80000,7,203165,Female,univeristy,45,married,1
868,180000,32,14400,Male,graduate school,31,single,0
3467,110000,12,531673,Female,univeristy,26,married,1
23670,400000,0,5704,Female,graduate school,32,married,0
16648,20000,0,95224,Female,univeristy,27,single,0
26668,140000,0,9277,Female,univeristy,49,married,1
19720,100000,0,96094,Male,univeristy,25,single,0
24285,80000,0,119115,Male,univeristy,26,single,0
25768,300000,0,0,Male,graduate school,38,married,1
25283,100000,2,42262,Male,graduate school,35,single,1
12567,240000,0,88514,Female,highschool,25,single,0
26826,180000,0,0,Male,graduate school,32,married,1
2123,400000,1,0,Female,graduate school,32,married,0
8371,170000,0,41920,Female,univeristy,28,single,0
25643,30000,0,136933,Male,univeristy,43,married,0
5640,500000,0,0,Female,graduate school,35,single,0
847,20000,0,120571,Male,graduate school,22,single,1
9739,50000,0,158625,Male,graduate school,32,married,1
29039,100000,1,0,Male,graduate school,35,married,1
2433,110000,0,0,Female,highschool,63,married,1
9329,240000,0,918249,Female,graduate school,33,single,0
13982,20000,2,46135,Male,univeristy,38,married,0
21941,290000,0,37368,Female,univeristy,36,married,0
19066,210000,0,964186,Female,univeristy,54,single,0
22433,210000,0,30690,Female,univeristy,26,single,0
20025,200000,0,0,Male,graduate school,30,single,0
8782,70000,0,306268,Female,univeristy,27,single,0
1267,330000,0,25613,Male,graduate school,32,single,0
21360,250000,0,230938,Female,univeristy,43,married,0
2267,20000,0,103802,Male,univeristy,55,married,1
25030,160000,0,810054,Female,univeristy,33,single,0
500,30000,2,81057,Female,univeristy,25,single,1
22778,290000,0,155772,Male,highschool,55,married,0
19352,440000,0,353224,Female,highschool,40,married,0
19910,100000,0,111928,Female,graduate school,27,single,0
14767,300000,1,0,Male,graduate school,34,single,1
23444,30000,3,119061,Female,univeristy,23,married,0
1958,500000,1,0,Female,graduate school,35,single,1
16430,110000,3,745186,Female,graduate school,24,single,1
16254,220000,0,653172,Female,univeristy,36,single,0
4827,80000,1,0,Female,univeristy,26,single,0
4693,210000,0,3657,Female,graduate school,46,married,0
8121,230000,0,5,Female,highschool,50,married,0
8878,300000,3,1172393,Female,univeristy,27,married,0
9378,150000,0,0,Male,graduate school,40,married,0
19581,240000,0,916268,Male,graduate school,35,married,1
26459,70000,2,329145,Female,univeristy,34,single,1
1811,210000,0,912114,Female,graduate school,31,single,0
532,150000,0,655231,Female,graduate school,34,married,0
9789,480000,0,440400,Female,univeristy,30,single,1
11651,210000,0,205,Male,graduate school,35,married,0
24998,60000,0,0,Female,univeristy,22,single,0
21029,130000,0,344135,Male,graduate school,29,married,0
20310,20000,1,0,Male,univeristy,22,single,0
7187,50000,5,212009,Male,graduate school,35,single,0
10881,200000,0,0,Female,graduate school,38,married,0
11772,250000,2,14431,Female,graduate school,29,single,1
22145,200000,0,15216,Female,graduate school,27,single,0
24536,120000,2,352392,Female,univeristy,26,single,0
15129,280000,4,1523839,Male,univeristy,29,single,1
8406,50000,0,190633,Female,graduate school,34,married,0
21337,200000,0,52728,Female,graduate school,40,married,0
1021,50000,0,210821,Male,univeristy,24,single,0
6434,120000,0,660135,Female,univeristy,33,single,0
24465,200000,0,979258,Female,graduate school,39,married,0
15694,210000,3,186,Female,graduate school,26,single,0
17742,30000,1,0,Female,univeristy,60,married,0
10550,260000,2,130489,Female,graduate school,31,married,0
3893,100000,3,498683,Male,univeristy,31,single,0
21944,10000,0,19154,Female,univeristy,31,single,1
1571,50000,3,14081,Female,univeristy,33,married,1
9015,280000,0,663368,Female,graduate school,26,single,0
15304,180000,2,526111,Male,univeristy,26,married,1
5376,50000,0,0,Female,univeristy,45,single,0
6335,100000,0,420307,Male,highschool,49,married,0
24919,50000,0,5502,Female,highschool,43,married,0
22303,140000,0,8898,Female,univeristy,42,married,0
23811,50000,0,76119,Male,univeristy,46,single,0
19370,350000,2,2849,Male,graduate school,35,single,0
20121,180000,2,3481,Female,univeristy,32,married,0
10221,400000,1,0,Female,graduate school,37,single,0
1057,80000,0,400998,Female,univeristy,45,married,0
11324,210000,2,564266,Male,univeristy,41,single,1
25405,180000,0,0,Male,graduate school,32,married,0
11619,200000,0,80253,Female,graduate school,26,single,0
16861,330000,1,0,Female,graduate school,41,married,1
4178,50000,0,280780,Male,univeristy,53,single,0
21152,50000,2,273274,Male,graduate school,31,single,0
1100,150000,0,234213,Female,univeristy,23,single,0
14744,80000,4,379405,Female,graduate school,29,single,0
10137,100000,0,5454,Female,univeristy,33,married,0
21076,500000,0,768384,Female,graduate school,44,married,0
23625,100000,0,337388,Female,univeristy,24,married,0
13494,50000,0,151608,Female,highschool,55,single,0
3281,150000,0,546634,Male,highschool,52,married,1
13454,280000,0,838421,Female,univeristy,56,married,0
15245,240000,0,1207201,Male,graduate school,43,married,1
4210,50000,2,233649,Male,highschool,55,married,1
14234,20000,0,103551,Female,highschool,48,single,0
6815,80000,0,200825,Male,univeristy,25,single,1
2028,30000,4,42636,Female,univeristy,24,single,0
28542,230000,0,0,Male,univeristy,34,married,0
4573,260000,1,0,Male,graduate school,37,married,0
26208,20000,0,300,Female,highschool,45,single,0
2043,110000,0,534359,Male,univeristy,48,married,0
3457,360000,2,10753,Male,univeristy,34,married,0
20275,10000,0,43167,Male,highschool,48,single,0
646,320000,0,398074,Female,highschool,25,single,0
8845,300000,2,0,Male,highschool,72,married,0
11278,200000,0,362363,Female,graduate school,27,single,0
13868,200000,1,1369,Female,graduate school,25,single,0
5277,230000,0,0,Male,graduate school,37,married,0
16154,260000,0,7263,Female,univeristy,41,married,0
24698,110000,0,464141,Male,graduate school,41,married,0
11155,10000,7,45814,Male,univeristy,22,single,1
20279,250000,10,0,Female,univeristy,26,married,1
21684,20000,2,130344,Female,graduate school,23,single,0
17943,60000,0,20000,Male,graduate school,28,single,0
28214,70000,9,63486,Female,highschool,49,married,0
1350,180000,1,0,Female,graduate school,45,single,0
7913,130000,0,636485,Female,univeristy,28,married,0
4183,70000,0,110806,Female,highschool,38,married,0
27248,90000,1,0,Female,graduate school,27,single,0
19551,80000,0,0,Male,graduate school,25,single,0
2800,30000,0,5057,Male,univeristy,32,married,0
20049,40000,10,225385,Male,univeristy,47,married,0
1336,500000,0,356693,Female,graduate school,47,married,0
28970,160000,0,842453,Female,univeristy,38,single,0
4736,20000,6,112494,Female,univeristy,29,married,1
6690,450000,0,19446,Female,highschool,26,single,0
17397,250000,0,0,Female,univeristy,25,single,0
5643,80000,0,30900,Female,univeristy,42,married,1
20372,220000,0,6136,Female,univeristy,33,married,0
21490,260000,0,44270,Male,graduate school,39,married,0
24317,190000,8,538770,Female,univeristy,48,NA,1
11089,100000,0,281304,Female,highschool,47,married,0
21733,50000,0,169522,Female,univeristy,33,married,0
965,50000,0,122680,Male,univeristy,23,single,0
14674,80000,0,2444,Male,graduate school,27,married,0
17208,70000,2,166858,Male,univeristy,38,single,0
13840,360000,4,0,Female,highschool,30,single,0
21837,360000,0,1756677,Male,graduate school,27,single,0
2600,450000,0,1414,Female,graduate school,38,single,1
18894,50000,31,307003,Male,univeristy,26,single,0
11438,280000,1,126270,Female,univeristy,39,married,1
14211,420000,0,2321479,Male,univeristy,37,married,1
23073,20000,0,42952,Female,univeristy,30,married,1
18951,30000,0,51494,Female,highschool,58,married,0
18948,50000,15,86565,Female,highschool,44,married,1
4616,180000,0,3075,Female,graduate school,33,married,0
8490,30000,0,157211,Female,univeristy,25,single,1
509,290000,0,0,Female,graduate school,37,married,0
1555,100000,4,238842,Female,graduate school,27,married,0
11223,80000,0,233044,Female,highschool,55,married,0
4150,230000,1,0,Male,univeristy,33,married,0
7497,210000,0,200489,Male,graduate school,36,married,0
10711,180000,0,1046,Female,graduate school,33,single,0
459,150000,0,929,Female,univeristy,27,married,0
21207,230000,1,0,Male,graduate school,53,married,1
23102,130000,0,0,Female,highschool,36,single,0
19542,20000,2,115312,Female,highschool,36,married,0
16012,390000,0,66552,Female,graduate school,32,single,0
3675,20000,0,130770,Male,graduate school,27,single,0
23662,80000,0,335827,Female,highschool,32,married,0
11235,280000,2,597466,Male,graduate school,35,married,0
9084,20000,2,102594,Female,highschool,41,married,0
18406,110000,0,280596,Male,univeristy,51,married,0
28382,120000,0,648803,Female,univeristy,42,married,0
23249,30000,0,147709,Female,graduate school,41,married,0
16179,260000,0,500,Male,graduate school,31,single,1
22142,130000,0,479493,Male,univeristy,54,single,0
15366,70000,0,99088,Female,univeristy,23,single,1
1147,200000,0,287520,Male,highschool,37,married,0
20013,360000,0,0,Female,univeristy,25,single,0
983,200000,12,1029564,Male,graduate school,26,single,1
12537,60000,0,210327,Male,univeristy,57,married,0
29047,20000,7,90511,Male,univeristy,22,single,1
27437,500000,0,0,Female,graduate school,32,single,0
26793,50000,0,2522,Male,univeristy,34,married,0
16398,220000,0,1160160,Male,graduate school,28,single,1
24014,390000,0,575113,Female,graduate school,26,single,0
5223,200000,4,782,Female,univeristy,52,married,1
28053,140000,0,257788,Female,univeristy,48,married,0
24509,30000,2,2250,Female,univeristy,24,single,0
2171,100000,0,247631,Female,graduate school,29,single,0
28437,90000,0,443912,Male,univeristy,29,single,0
16114,80000,0,116234,Female,univeristy,32,single,0
17931,500000,0,1299086,Female,graduate school,34,married,0
20377,610000,2,440025,Male,graduate school,31,single,0
2061,50000,0,42142,Male,univeristy,23,single,0
6828,290000,3,801425,Female,univeristy,32,married,0
23897,30000,0,153769,Male,univeristy,33,single,0
15042,150000,0,717688,Female,highschool,47,single,0
3486,120000,1,0,Female,graduate school,27,single,1
14599,70000,4,183022,Female,univeristy,30,single,1
27209,260000,0,0,Male,univeristy,37,single,0
22719,180000,0,214862,Male,graduate school,41,single,0
12637,220000,0,1030144,Male,graduate school,29,single,0
23018,200000,0,0,Female,graduate school,38,married,0
14990,170000,0,0,Female,univeristy,32,single,1
5101,70000,2,253358,Female,univeristy,25,single,1
320,130000,0,2139,Female,graduate school,29,single,0
16112,160000,4,652152,Female,univeristy,23,single,0
6477,190000,0,1088735,Female,univeristy,35,married,0
3941,70000,0,306571,Female,graduate school,48,single,0
20787,50000,0,169461,Male,univeristy,46,single,1
27674,360000,1,0,Female,univeristy,32,married,1
12012,180000,4,7956,Female,graduate school,25,single,0
7463,130000,2,95812,Male,univeristy,44,married,0
9553,300000,1,499,Female,univeristy,43,single,0
18686,80000,2,152077,Male,univeristy,24,single,1
2275,50000,0,63636,Male,univeristy,50,single,0
7253,60000,0,34778,Male,highschool,29,single,0
4883,340000,0,1702643,Female,univeristy,39,single,0
1950,330000,0,102615,Female,highschool,55,married,0
17464,80000,0,106453,Male,univeristy,25,single,0
21908,50000,12,240086,Male,univeristy,29,single,1
11842,60000,0,251255,Female,univeristy,32,married,0
19084,240000,0,0,Male,graduate school,43,married,0
6074,310000,0,176911,Male,graduate school,32,single,0
7683,100000,0,75985,Female,graduate school,36,married,0
23344,280000,0,143650,Male,univeristy,36,married,0
1733,150000,12,89837,Male,univeristy,57,married,1
27477,140000,0,659066,Female,univeristy,27,married,0
17636,80000,7,338397,Male,univeristy,25,single,0
21919,170000,4,300558,Male,univeristy,34,married,0
20454,360000,0,1710957,Female,univeristy,37,single,0
25062,20000,0,22836,Male,graduate school,42,single,0
14157,200000,0,13921,Female,graduate school,37,married,0
26924,10000,2,608,Male,univeristy,43,single,1
9750,140000,1,3932,Female,univeristy,26,single,0
5042,170000,0,19247,Male,highschool,43,married,0
28810,20000,8,114327,Male,univeristy,25,single,1
4336,20000,6,113393,Female,univeristy,26,single,1
25004,500000,0,1637575,Female,univeristy,33,married,0
24001,50000,0,195730,Female,univeristy,54,married,0
10530,280000,0,180119,Female,univeristy,29,single,0
25089,380000,0,1915848,Female,graduate school,44,single,0
22473,50000,0,99681,Female,univeristy,50,married,0
25752,80000,0,180870,Female,highschool,40,married,0
1333,90000,0,190169,Male,highschool,55,married,0
25795,50000,2,91377,Female,highschool,52,married,0
7379,200000,2,382,Male,univeristy,66,married,1
8688,170000,0,551550,Male,graduate school,36,single,0
12514,500000,0,0,Male,graduate school,43,married,0
10144,20000,0,390,Female,univeristy,46,single,1
